Test: [0/167]	Time 32.002 (32.002)	Loss 46.5312 (46.5312)	Acc@1 0.000 (0.000)	Acc@5 0.000 (0.000)
 * Acc@1 0.098 Acc@5 0.584
Epoch: [0][0/4271]	Time 52.467 (52.467)	Data 42.173 (42.173)	Loss 8.9717 (8.9717)	Entropy Loss 8.9513 (8.9513)	KLCD_Loss 0.0204 (0.0204)	Learning Rate 0.12000000	Acc@1 1.000 (1.000)	Acc@5 4.333 (4.333)
Epoch: [4][1200/4271]	Time 1.503 (1.566)	Data 0.000 (0.034)	Loss 2.9204 (2.9261)	Entropy Loss 2.8999 (2.9038)	KLCD_Loss 0.0206 (0.0222)	Learning Rate 0.11933132	Acc@1 37.333 (38.611)	Acc@5 64.000 (63.062)
Epoch: [4][1400/4271]	Time 1.505 (1.562)	Data 0.000 (0.029)	Loss 3.0691 (2.9265)	Entropy Loss 3.0490 (2.9045)	KLCD_Loss 0.0201 (0.0220)	Learning Rate 0.11931664	Acc@1 35.667 (38.568)	Acc@5 63.333 (63.067)
Epoch: [4][1600/4271]	Time 1.598 (1.559)	Data 0.000 (0.025)	Loss 2.7502 (2.9282)	Entropy Loss 2.7307 (2.9065)	KLCD_Loss 0.0195 (0.0217)	Learning Rate 0.11930180	Acc@1 42.667 (38.565)	Acc@5 69.000 (63.063)
Epoch: [4][1800/4271]	Time 1.490 (1.556)	Data 0.000 (0.023)	Loss 2.8780 (2.9283)	Entropy Loss 2.8589 (2.9069)	KLCD_Loss 0.0190 (0.0214)	Learning Rate 0.11928680	Acc@1 40.667 (38.568)	Acc@5 66.333 (63.067)
Epoch: [4][2000/4271]	Time 1.520 (1.587)	Data 0.000 (0.053)	Loss 3.0565 (2.9288)	Entropy Loss 3.0379 (2.9077)	KLCD_Loss 0.0185 (0.0212)	Learning Rate 0.11927164	Acc@1 37.000 (38.567)	Acc@5 61.667 (63.066)
Epoch: [4][2200/4271]	Time 1.533 (1.581)	Data 0.000 (0.048)	Loss 3.0238 (2.9304)	Entropy Loss 3.0057 (2.9095)	KLCD_Loss 0.0181 (0.0209)	Learning Rate 0.11925633	Acc@1 37.667 (38.544)	Acc@5 61.333 (63.040)
Epoch: [4][2400/4271]	Time 1.520 (1.576)	Data 0.000 (0.044)	Loss 2.7872 (2.9343)	Entropy Loss 2.7696 (2.9137)	KLCD_Loss 0.0176 (0.0206)	Learning Rate 0.11924085	Acc@1 38.667 (38.472)	Acc@5 62.667 (62.984)
Epoch: [4][2600/4271]	Time 1.512 (1.572)	Data 0.000 (0.041)	Loss 3.1291 (2.9357)	Entropy Loss 3.1119 (2.9153)	KLCD_Loss 0.0172 (0.0204)	Learning Rate 0.11922522	Acc@1 36.000 (38.437)	Acc@5 58.333 (62.950)
Epoch: [4][2800/4271]	Time 1.520 (1.569)	Data 0.000 (0.038)	Loss 3.0844 (2.9376)	Entropy Loss 3.0677 (2.9174)	KLCD_Loss 0.0167 (0.0202)	Learning Rate 0.11920943	Acc@1 35.000 (38.407)	Acc@5 57.333 (62.901)
Epoch: [4][3000/4271]	Time 1.511 (1.565)	Data 0.000 (0.036)	Loss 2.7908 (2.9393)	Entropy Loss 2.7745 (2.9194)	KLCD_Loss 0.0163 (0.0199)	Learning Rate 0.11919348	Acc@1 38.333 (38.357)	Acc@5 64.333 (62.884)
Epoch: [4][3200/4271]	Time 1.520 (1.562)	Data 0.000 (0.033)	Loss 2.8684 (2.9401)	Entropy Loss 2.8525 (2.9205)	KLCD_Loss 0.0159 (0.0197)	Learning Rate 0.11917737	Acc@1 39.333 (38.342)	Acc@5 64.000 (62.854)
Epoch: [4][3400/4271]	Time 1.503 (1.560)	Data 0.001 (0.031)	Loss 3.0219 (2.9414)	Entropy Loss 3.0064 (2.9220)	KLCD_Loss 0.0155 (0.0194)	Learning Rate 0.11916111	Acc@1 40.000 (38.330)	Acc@5 60.000 (62.835)
Epoch: [4][3600/4271]	Time 1.508 (1.557)	Data 0.000 (0.030)	Loss 2.8166 (2.9427)	Entropy Loss 2.8015 (2.9235)	KLCD_Loss 0.0151 (0.0192)	Learning Rate 0.11914468	Acc@1 36.000 (38.294)	Acc@5 66.333 (62.811)
Epoch: [4][3800/4271]	Time 1.521 (1.555)	Data 0.000 (0.028)	Loss 2.9915 (2.9439)	Entropy Loss 2.9768 (2.9249)	KLCD_Loss 0.0147 (0.0190)	Learning Rate 0.11912810	Acc@1 36.333 (38.274)	Acc@5 59.333 (62.781)
Epoch: [4][4000/4271]	Time 1.518 (1.553)	Data 0.000 (0.027)	Loss 2.7977 (2.9445)	Entropy Loss 2.7834 (2.9257)	KLCD_Loss 0.0143 (0.0188)	Learning Rate 0.11911136	Acc@1 41.333 (38.266)	Acc@5 67.333 (62.773)
Epoch: [4][4200/4271]	Time 1.510 (1.551)	Data 0.000 (0.025)	Loss 2.9046 (2.9452)	Entropy Loss 2.8907 (2.9266)	KLCD_Loss 0.0139 (0.0185)	Learning Rate 0.11909446	Acc@1 38.333 (38.252)	Acc@5 62.333 (62.757)
Test: [0/167]	Time 25.497 (25.497)	Loss 2.0878 (2.0878)	Acc@1 47.000 (47.000)	Acc@5 79.000 (79.000)
 * Acc@1 42.020 Acc@5 68.444
Epoch: [5][0/4271]	Time 39.015 (39.015)	Data 37.330 (37.330)	Loss 2.9848 (2.9848)	Entropy Loss 2.9710 (2.9710)	KLCD_Loss 0.0138 (0.0138)	Learning Rate 0.11908847	Acc@1 37.667 (37.667)	Acc@5 58.667 (58.667)
Epoch: [5][200/4271]	Time 1.510 (1.720)	Data 0.000 (0.186)	Loss 2.6997 (2.8974)	Entropy Loss 2.6863 (2.8838)	KLCD_Loss 0.0134 (0.0136)	Learning Rate 0.11907135	Acc@1 43.667 (39.158)	Acc@5 66.667 (63.438)
Epoch: [5][400/4271]	Time 1.504 (1.621)	Data 0.000 (0.093)	Loss 2.8444 (2.9149)	Entropy Loss 2.8313 (2.9015)	KLCD_Loss 0.0131 (0.0134)	Learning Rate 0.11905408	Acc@1 33.000 (38.810)	Acc@5 61.667 (63.075)
Epoch: [5][600/4271]	Time 1.525 (1.587)	Data 0.000 (0.062)	Loss 3.0499 (2.9247)	Entropy Loss 3.0371 (2.9114)	KLCD_Loss 0.0128 (0.0133)	Learning Rate 0.11903666	Acc@1 38.667 (38.631)	Acc@5 59.000 (62.911)
Epoch: [5][800/4271]	Time 1.507 (1.571)	Data 0.000 (0.047)	Loss 2.8985 (2.9340)	Entropy Loss 2.8860 (2.9209)	KLCD_Loss 0.0125 (0.0131)	Learning Rate 0.11901907	Acc@1 39.667 (38.457)	Acc@5 63.000 (62.832)
Epoch: [5][1000/4271]	Time 1.521 (1.567)	Data 0.000 (0.037)	Loss 3.0182 (2.9371)	Entropy Loss 3.0061 (2.9241)	KLCD_Loss 0.0122 (0.0130)	Learning Rate 0.11900133	Acc@1 40.333 (38.397)	Acc@5 61.000 (62.761)
Epoch: [5][1200/4271]	Time 1.520 (1.566)	Data 0.000 (0.031)	Loss 2.9592 (2.9384)	Entropy Loss 2.9473 (2.9256)	KLCD_Loss 0.0118 (0.0128)	Learning Rate 0.11898343	Acc@1 37.000 (38.365)	Acc@5 63.333 (62.752)
Epoch: [5][1400/4271]	Time 1.527 (1.564)	Data 0.000 (0.027)	Loss 2.8268 (2.9406)	Entropy Loss 2.8153 (2.9280)	KLCD_Loss 0.0115 (0.0126)	Learning Rate 0.11896537	Acc@1 37.667 (38.314)	Acc@5 65.667 (62.720)
Epoch: [5][1600/4271]	Time 1.520 (1.562)	Data 0.000 (0.023)	Loss 3.1856 (2.9419)	Entropy Loss 3.1744 (2.9294)	KLCD_Loss 0.0112 (0.0125)	Learning Rate 0.11894716	Acc@1 35.000 (38.253)	Acc@5 59.667 (62.712)
Epoch: [5][1800/4271]	Time 1.528 (1.561)	Data 0.000 (0.021)	Loss 3.0175 (2.9423)	Entropy Loss 3.0066 (2.9300)	KLCD_Loss 0.0109 (0.0123)	Learning Rate 0.11892878	Acc@1 39.000 (38.241)	Acc@5 58.667 (62.717)
Epoch: [5][2000/4271]	Time 1.509 (1.559)	Data 0.000 (0.019)	Loss 2.8617 (2.9428)	Entropy Loss 2.8510 (2.9306)	KLCD_Loss 0.0107 (0.0122)	Learning Rate 0.11891025	Acc@1 38.667 (38.228)	Acc@5 63.000 (62.716)
Epoch: [5][2200/4271]	Time 1.510 (1.557)	Data 0.000 (0.017)	Loss 3.0407 (2.9427)	Entropy Loss 3.0303 (2.9307)	KLCD_Loss 0.0104 (0.0120)	Learning Rate 0.11889157	Acc@1 39.000 (38.220)	Acc@5 61.667 (62.712)
Epoch: [5][2400/4271]	Time 1.527 (1.555)	Data 0.000 (0.016)	Loss 2.9984 (2.9435)	Entropy Loss 2.9883 (2.9316)	KLCD_Loss 0.0101 (0.0119)	Learning Rate 0.11887272	Acc@1 34.333 (38.206)	Acc@5 63.333 (62.693)
Epoch: [5][2600/4271]	Time 1.506 (1.554)	Data 0.000 (0.015)	Loss 3.0982 (2.9478)	Entropy Loss 3.0883 (2.9361)	KLCD_Loss 0.0099 (0.0117)	Learning Rate 0.11885372	Acc@1 35.333 (38.151)	Acc@5 60.000 (62.632)
Epoch: [5][2800/4271]	Time 1.516 (1.552)	Data 0.000 (0.013)	Loss 2.9522 (2.9483)	Entropy Loss 2.9426 (2.9367)	KLCD_Loss 0.0097 (0.0116)	Learning Rate 0.11883456	Acc@1 39.667 (38.122)	Acc@5 60.333 (62.629)
Epoch: [5][3000/4271]	Time 1.506 (1.550)	Data 0.000 (0.013)	Loss 2.6774 (2.9478)	Entropy Loss 2.6679 (2.9364)	KLCD_Loss 0.0094 (0.0115)	Learning Rate 0.11881524	Acc@1 43.667 (38.122)	Acc@5 67.000 (62.635)
Epoch: [5][3200/4271]	Time 1.511 (1.549)	Data 0.000 (0.012)	Loss 2.7512 (2.9476)	Entropy Loss 2.7421 (2.9363)	KLCD_Loss 0.0091 (0.0113)	Learning Rate 0.11879577	Acc@1 43.000 (38.118)	Acc@5 69.667 (62.631)
Epoch: [5][3400/4271]	Time 1.537 (1.548)	Data 0.000 (0.011)	Loss 2.8533 (2.9470)	Entropy Loss 2.8445 (2.9358)	KLCD_Loss 0.0089 (0.0112)	Learning Rate 0.11877614	Acc@1 41.000 (38.126)	Acc@5 69.667 (62.641)
Epoch: [5][3600/4271]	Time 1.515 (1.546)	Data 0.000 (0.011)	Loss 2.9271 (2.9475)	Entropy Loss 2.9185 (2.9365)	KLCD_Loss 0.0086 (0.0110)	Learning Rate 0.11875635	Acc@1 36.333 (38.119)	Acc@5 63.667 (62.630)
Epoch: [5][3800/4271]	Time 1.521 (1.546)	Data 0.000 (0.010)	Loss 2.7594 (2.9459)	Entropy Loss 2.7510 (2.9349)	KLCD_Loss 0.0084 (0.0109)	Learning Rate 0.11873640	Acc@1 37.667 (38.142)	Acc@5 61.333 (62.668)
Epoch: [5][4000/4271]	Time 1.511 (1.545)	Data 0.000 (0.009)	Loss 2.9849 (2.9454)	Entropy Loss 2.9767 (2.9346)	KLCD_Loss 0.0082 (0.0108)	Learning Rate 0.11871630	Acc@1 38.000 (38.143)	Acc@5 63.667 (62.668)
Epoch: [5][4200/4271]	Time 1.508 (1.544)	Data 0.000 (0.009)	Loss 3.1268 (2.9451)	Entropy Loss 3.1188 (2.9344)	KLCD_Loss 0.0080 (0.0107)	Learning Rate 0.11869604	Acc@1 33.333 (38.151)	Acc@5 62.667 (62.671)
Epoch: [6][0/4271]	Time 41.742 (41.742)	Data 40.035 (40.035)	Loss 2.8074 (2.8074)	Entropy Loss 2.7995 (2.7995)	KLCD_Loss 0.0079 (0.0079)	Learning Rate 0.11868886	Acc@1 43.333 (43.333)	Acc@5 65.000 (65.000)
Epoch: [6][200/4271]	Time 1.507 (1.735)	Data 0.000 (0.199)	Loss 2.8721 (2.8788)	Entropy Loss 2.8644 (2.8710)	KLCD_Loss 0.0077 (0.0078)	Learning Rate 0.11866838	Acc@1 38.667 (39.423)	Acc@5 62.000 (63.713)
Epoch: [6][400/4271]	Time 1.583 (1.633)	Data 0.000 (0.100)	Loss 2.9364 (2.8843)	Entropy Loss 2.9289 (2.8767)	KLCD_Loss 0.0075 (0.0077)	Learning Rate 0.11864776	Acc@1 39.000 (39.337)	Acc@5 60.667 (63.578)
Epoch: [6][600/4271]	Time 1.584 (1.601)	Data 0.000 (0.067)	Loss 2.8058 (2.8873)	Entropy Loss 2.7985 (2.8797)	KLCD_Loss 0.0073 (0.0076)	Learning Rate 0.11862697	Acc@1 39.333 (39.174)	Acc@5 64.333 (63.555)
Epoch: [6][800/4271]	Time 1.519 (1.589)	Data 0.000 (0.050)	Loss 2.7013 (2.8896)	Entropy Loss 2.6942 (2.8821)	KLCD_Loss 0.0071 (0.0075)	Learning Rate 0.11860603	Acc@1 41.333 (39.101)	Acc@5 66.667 (63.495)
Epoch: [6][1000/4271]	Time 1.599 (1.580)	Data 0.000 (0.040)	Loss 2.6885 (2.9056)	Entropy Loss 2.6815 (2.8982)	KLCD_Loss 0.0070 (0.0074)	Learning Rate 0.11858493	Acc@1 40.667 (38.828)	Acc@5 67.000 (63.232)
Epoch: [6][1200/4271]	Time 1.568 (1.576)	Data 0.000 (0.034)	Loss 2.9186 (2.9097)	Entropy Loss 2.9118 (2.9024)	KLCD_Loss 0.0068 (0.0073)	Learning Rate 0.11856368	Acc@1 39.000 (38.759)	Acc@5 65.667 (63.164)
Epoch: [6][1400/4271]	Time 1.569 (1.572)	Data 0.000 (0.029)	Loss 3.1251 (2.9095)	Entropy Loss 3.1184 (2.9023)	KLCD_Loss 0.0066 (0.0072)	Learning Rate 0.11854226	Acc@1 35.333 (38.770)	Acc@5 61.000 (63.197)
Epoch: [6][1600/4271]	Time 1.584 (1.568)	Data 0.000 (0.025)	Loss 2.9783 (2.9128)	Entropy Loss 2.9718 (2.9056)	KLCD_Loss 0.0065 (0.0072)	Learning Rate 0.11852070	Acc@1 37.667 (38.692)	Acc@5 63.333 (63.151)
Epoch: [6][1800/4271]	Time 1.598 (1.567)	Data 0.000 (0.022)	Loss 2.9245 (2.9156)	Entropy Loss 2.9182 (2.9085)	KLCD_Loss 0.0063 (0.0071)	Learning Rate 0.11849897	Acc@1 38.000 (38.664)	Acc@5 61.667 (63.112)
Epoch: [6][2000/4271]	Time 1.505 (1.567)	Data 0.000 (0.020)	Loss 3.1620 (2.9174)	Entropy Loss 3.1559 (2.9104)	KLCD_Loss 0.0061 (0.0070)	Learning Rate 0.11847709	Acc@1 35.667 (38.631)	Acc@5 59.667 (63.078)
Epoch: [6][2200/4271]	Time 1.584 (1.566)	Data 0.000 (0.018)	Loss 3.0243 (2.9163)	Entropy Loss 3.0183 (2.9094)	KLCD_Loss 0.0060 (0.0069)	Learning Rate 0.11845506	Acc@1 36.333 (38.647)	Acc@5 63.333 (63.101)
Epoch: [6][2400/4271]	Time 1.526 (1.565)	Data 0.000 (0.017)	Loss 2.8289 (2.9175)	Entropy Loss 2.8231 (2.9107)	KLCD_Loss 0.0058 (0.0068)	Learning Rate 0.11843286	Acc@1 41.667 (38.621)	Acc@5 65.333 (63.070)
Epoch: [6][2600/4271]	Time 1.500 (1.565)	Data 0.001 (0.016)	Loss 3.0007 (2.9187)	Entropy Loss 2.9950 (2.9119)	KLCD_Loss 0.0057 (0.0067)	Learning Rate 0.11841051	Acc@1 37.667 (38.584)	Acc@5 61.333 (63.047)
Epoch: [6][2800/4271]	Time 1.583 (1.565)	Data 0.000 (0.014)	Loss 3.2566 (2.9184)	Entropy Loss 3.2510 (2.9117)	KLCD_Loss 0.0056 (0.0067)	Learning Rate 0.11838801	Acc@1 32.667 (38.585)	Acc@5 56.667 (63.055)
Epoch: [6][3000/4271]	Time 1.564 (1.565)	Data 0.001 (0.013)	Loss 2.9215 (2.9182)	Entropy Loss 2.9161 (2.9116)	KLCD_Loss 0.0054 (0.0066)	Learning Rate 0.11836535	Acc@1 38.000 (38.601)	Acc@5 63.000 (63.047)
Epoch: [6][3200/4271]	Time 1.599 (1.565)	Data 0.000 (0.013)	Loss 2.9098 (2.9182)	Entropy Loss 2.9046 (2.9117)	KLCD_Loss 0.0053 (0.0065)	Learning Rate 0.11834253	Acc@1 39.667 (38.601)	Acc@5 63.000 (63.045)
Epoch: [6][3400/4271]	Time 1.656 (1.565)	Data 0.000 (0.012)	Loss 3.0216 (2.9181)	Entropy Loss 3.0165 (2.9116)	KLCD_Loss 0.0051 (0.0064)	Learning Rate 0.11831956	Acc@1 36.667 (38.609)	Acc@5 60.667 (63.041)
Epoch: [6][3600/4271]	Time 1.493 (1.565)	Data 0.000 (0.011)	Loss 2.7400 (2.9182)	Entropy Loss 2.7350 (2.9118)	KLCD_Loss 0.0050 (0.0063)	Learning Rate 0.11829643	Acc@1 42.667 (38.610)	Acc@5 65.333 (63.039)
Epoch: [6][3800/4271]	Time 1.601 (1.565)	Data 0.000 (0.011)	Loss 2.7546 (2.9177)	Entropy Loss 2.7497 (2.9114)	KLCD_Loss 0.0048 (0.0063)	Learning Rate 0.11827314	Acc@1 41.000 (38.611)	Acc@5 69.000 (63.043)
Epoch: [6][4000/4271]	Time 1.585 (1.566)	Data 0.000 (0.010)	Loss 2.7213 (2.9167)	Entropy Loss 2.7166 (2.9105)	KLCD_Loss 0.0047 (0.0062)	Learning Rate 0.11824970	Acc@1 41.000 (38.615)	Acc@5 68.000 (63.056)
Epoch: [6][4200/4271]	Time 1.600 (1.565)	Data 0.000 (0.010)	Loss 3.0638 (2.9158)	Entropy Loss 3.0592 (2.9097)	KLCD_Loss 0.0046 (0.0061)	Learning Rate 0.11822611	Acc@1 38.667 (38.626)	Acc@5 63.000 (63.068)
Test: [0/167]	Time 21.488 (21.488)	Loss 1.7956 (1.7956)	Acc@1 60.000 (60.000)	Acc@5 83.000 (83.000)
 * Acc@1 44.900 Acc@5 71.280
Epoch: [7][0/4271]	Time 36.982 (36.982)	Data 35.201 (35.201)	Loss 2.9495 (2.9495)	Entropy Loss 2.9450 (2.9450)	KLCD_Loss 0.0045 (0.0045)	Learning Rate 0.11821774	Acc@1 35.333 (35.333)	Acc@5 63.333 (63.333)
Epoch: [7][200/4271]	Time 1.496 (1.721)	Data 0.000 (0.175)	Loss 2.8922 (2.8499)	Entropy Loss 2.8879 (2.8455)	KLCD_Loss 0.0044 (0.0044)	Learning Rate 0.11819394	Acc@1 40.000 (39.532)	Acc@5 64.000 (64.259)
Epoch: [7][400/4271]	Time 1.522 (1.625)	Data 0.000 (0.088)	Loss 3.0630 (2.8526)	Entropy Loss 3.0587 (2.8483)	KLCD_Loss 0.0043 (0.0044)	Learning Rate 0.11816997	Acc@1 34.333 (39.540)	Acc@5 61.667 (64.185)
Epoch: [7][600/4271]	Time 1.611 (1.594)	Data 0.000 (0.059)	Loss 3.1070 (2.8507)	Entropy Loss 3.1028 (2.8464)	KLCD_Loss 0.0042 (0.0043)	Learning Rate 0.11814586	Acc@1 34.000 (39.610)	Acc@5 61.667 (64.198)
Epoch: [7][800/4271]	Time 1.594 (1.581)	Data 0.000 (0.044)	Loss 2.9083 (2.8497)	Entropy Loss 2.9043 (2.8454)	KLCD_Loss 0.0040 (0.0043)	Learning Rate 0.11812158	Acc@1 36.000 (39.613)	Acc@5 63.667 (64.211)
Epoch: [7][1000/4271]	Time 1.603 (1.574)	Data 0.000 (0.035)	Loss 2.7629 (2.8533)	Entropy Loss 2.7590 (2.8490)	KLCD_Loss 0.0039 (0.0042)	Learning Rate 0.11809716	Acc@1 43.000 (39.552)	Acc@5 67.000 (64.128)
Epoch: [7][1200/4271]	Time 1.513 (1.569)	Data 0.001 (0.029)	Loss 2.9576 (2.8533)	Entropy Loss 2.9537 (2.8492)	KLCD_Loss 0.0038 (0.0042)	Learning Rate 0.11807257	Acc@1 36.667 (39.566)	Acc@5 61.000 (64.120)
Epoch: [7][1400/4271]	Time 1.597 (1.565)	Data 0.000 (0.025)	Loss 2.6503 (2.8549)	Entropy Loss 2.6466 (2.8508)	KLCD_Loss 0.0038 (0.0041)	Learning Rate 0.11804783	Acc@1 42.333 (39.518)	Acc@5 67.667 (64.094)
Epoch: [7][1600/4271]	Time 1.507 (1.562)	Data 0.000 (0.022)	Loss 2.9181 (2.8563)	Entropy Loss 2.9144 (2.8523)	KLCD_Loss 0.0037 (0.0041)	Learning Rate 0.11802294	Acc@1 40.000 (39.512)	Acc@5 65.333 (64.054)
Epoch: [7][1800/4271]	Time 1.595 (1.561)	Data 0.000 (0.020)	Loss 2.9248 (2.8581)	Entropy Loss 2.9212 (2.8541)	KLCD_Loss 0.0036 (0.0040)	Learning Rate 0.11799789	Acc@1 36.333 (39.454)	Acc@5 63.333 (63.995)
Epoch: [7][2000/4271]	Time 1.614 (1.560)	Data 0.000 (0.018)	Loss 3.0879 (2.8593)	Entropy Loss 3.0844 (2.8554)	KLCD_Loss 0.0035 (0.0040)	Learning Rate 0.11797269	Acc@1 34.667 (39.454)	Acc@5 59.000 (63.956)
Epoch: [7][2200/4271]	Time 1.589 (1.560)	Data 0.000 (0.016)	Loss 2.9657 (2.8595)	Entropy Loss 2.9623 (2.8556)	KLCD_Loss 0.0034 (0.0039)	Learning Rate 0.11794733	Acc@1 39.000 (39.481)	Acc@5 63.000 (63.971)
Epoch: [7][2400/4271]	Time 1.569 (1.560)	Data 0.000 (0.015)	Loss 3.1446 (2.8595)	Entropy Loss 3.1413 (2.8557)	KLCD_Loss 0.0033 (0.0039)	Learning Rate 0.11792181	Acc@1 34.000 (39.479)	Acc@5 60.333 (63.975)
Epoch: [7][2600/4271]	Time 1.645 (1.559)	Data 0.000 (0.014)	Loss 2.7614 (2.8593)	Entropy Loss 2.7582 (2.8554)	KLCD_Loss 0.0032 (0.0038)	Learning Rate 0.11789614	Acc@1 42.000 (39.472)	Acc@5 64.333 (63.985)
Epoch: [7][2800/4271]	Time 1.553 (1.559)	Data 0.000 (0.013)	Loss 2.7230 (2.8586)	Entropy Loss 2.7198 (2.8549)	KLCD_Loss 0.0031 (0.0038)	Learning Rate 0.11787032	Acc@1 41.333 (39.484)	Acc@5 64.000 (63.993)
Epoch: [7][3000/4271]	Time 1.552 (1.558)	Data 0.000 (0.012)	Loss 2.8692 (2.8593)	Entropy Loss 2.8662 (2.8555)	KLCD_Loss 0.0031 (0.0037)	Learning Rate 0.11784434	Acc@1 39.000 (39.466)	Acc@5 65.000 (63.974)
Epoch: [7][3200/4271]	Time 1.569 (1.558)	Data 0.000 (0.011)	Loss 2.7154 (2.8588)	Entropy Loss 2.7124 (2.8551)	KLCD_Loss 0.0030 (0.0037)	Learning Rate 0.11781821	Acc@1 45.333 (39.490)	Acc@5 66.667 (63.965)
Epoch: [7][3400/4271]	Time 1.580 (1.558)	Data 0.000 (0.011)	Loss 2.8547 (2.8596)	Entropy Loss 2.8518 (2.8559)	KLCD_Loss 0.0029 (0.0036)	Learning Rate 0.11779192	Acc@1 40.333 (39.475)	Acc@5 65.000 (63.948)
Epoch: [7][3600/4271]	Time 1.614 (1.558)	Data 0.000 (0.010)	Loss 2.7002 (2.8603)	Entropy Loss 2.6973 (2.8567)	KLCD_Loss 0.0028 (0.0036)	Learning Rate 0.11776548	Acc@1 43.667 (39.468)	Acc@5 66.000 (63.936)
Epoch: [7][3800/4271]	Time 1.523 (1.558)	Data 0.000 (0.009)	Loss 2.6353 (2.8610)	Entropy Loss 2.6325 (2.8574)	KLCD_Loss 0.0028 (0.0036)	Learning Rate 0.11773888	Acc@1 44.667 (39.459)	Acc@5 68.667 (63.924)
Epoch: [7][4000/4271]	Time 1.513 (1.558)	Data 0.000 (0.009)	Loss 2.8556 (2.8602)	Entropy Loss 2.8529 (2.8567)	KLCD_Loss 0.0027 (0.0035)	Learning Rate 0.11771213	Acc@1 39.667 (39.472)	Acc@5 63.000 (63.937)
Epoch: [7][4200/4271]	Time 1.584 (1.557)	Data 0.000 (0.009)	Loss 2.8188 (2.8590)	Entropy Loss 2.8161 (2.8555)	KLCD_Loss 0.0027 (0.0035)	Learning Rate 0.11768523	Acc@1 41.333 (39.492)	Acc@5 61.333 (63.957)
Epoch: [8][0/4271]	Time 39.365 (39.365)	Data 37.741 (37.741)	Loss 2.6353 (2.6353)	Entropy Loss 2.6327 (2.6327)	KLCD_Loss 0.0026 (0.0026)	Learning Rate 0.11767570	Acc@1 45.000 (45.000)	Acc@5 68.667 (68.667)
Epoch: [8][200/4271]	Time 1.504 (1.722)	Data 0.000 (0.188)	Loss 2.7901 (2.8181)	Entropy Loss 2.7876 (2.8155)	KLCD_Loss 0.0026 (0.0026)	Learning Rate 0.11764859	Acc@1 39.000 (40.212)	Acc@5 66.667 (64.673)
Epoch: [8][400/4271]	Time 1.511 (1.625)	Data 0.000 (0.094)	Loss 2.7487 (2.8118)	Entropy Loss 2.7462 (2.8092)	KLCD_Loss 0.0025 (0.0026)	Learning Rate 0.11762132	Acc@1 41.333 (40.160)	Acc@5 65.000 (64.758)
Epoch: [8][600/4271]	Time 1.531 (1.594)	Data 0.000 (0.063)	Loss 3.0071 (2.8101)	Entropy Loss 3.0047 (2.8076)	KLCD_Loss 0.0024 (0.0025)	Learning Rate 0.11759390	Acc@1 36.333 (40.271)	Acc@5 62.667 (64.784)
Epoch: [8][800/4271]	Time 1.508 (1.579)	Data 0.000 (0.047)	Loss 2.7849 (2.8145)	Entropy Loss 2.7825 (2.8120)	KLCD_Loss 0.0024 (0.0025)	Learning Rate 0.11756633	Acc@1 37.333 (40.215)	Acc@5 65.667 (64.734)
Epoch: [8][1000/4271]	Time 1.608 (1.571)	Data 0.000 (0.038)	Loss 2.6019 (2.8150)	Entropy Loss 2.5996 (2.8126)	KLCD_Loss 0.0023 (0.0025)	Learning Rate 0.11753860	Acc@1 41.667 (40.180)	Acc@5 66.667 (64.721)
Epoch: [8][1200/4271]	Time 1.563 (1.567)	Data 0.001 (0.032)	Loss 2.9540 (2.8141)	Entropy Loss 2.9517 (2.8116)	KLCD_Loss 0.0023 (0.0025)	Learning Rate 0.11751071	Acc@1 39.000 (40.176)	Acc@5 62.667 (64.755)
Epoch: [8][1400/4271]	Time 1.517 (1.565)	Data 0.000 (0.027)	Loss 2.7401 (2.8181)	Entropy Loss 2.7378 (2.8157)	KLCD_Loss 0.0022 (0.0024)	Learning Rate 0.11748268	Acc@1 44.333 (40.119)	Acc@5 66.000 (64.707)
Epoch: [8][1600/4271]	Time 1.506 (1.563)	Data 0.000 (0.024)	Loss 2.7830 (2.8184)	Entropy Loss 2.7809 (2.8160)	KLCD_Loss 0.0022 (0.0024)	Learning Rate 0.11745449	Acc@1 40.667 (40.169)	Acc@5 64.667 (64.686)
Epoch: [8][1800/4271]	Time 1.520 (1.561)	Data 0.000 (0.021)	Loss 2.6105 (2.8196)	Entropy Loss 2.6084 (2.8173)	KLCD_Loss 0.0021 (0.0024)	Learning Rate 0.11742614	Acc@1 43.333 (40.145)	Acc@5 65.667 (64.656)
Epoch: [8][2000/4271]	Time 1.564 (1.560)	Data 0.000 (0.019)	Loss 2.9059 (2.8199)	Entropy Loss 2.9038 (2.8176)	KLCD_Loss 0.0021 (0.0023)	Learning Rate 0.11739765	Acc@1 37.333 (40.137)	Acc@5 64.333 (64.633)
Epoch: [8][2200/4271]	Time 1.508 (1.560)	Data 0.000 (0.017)	Loss 2.9485 (2.8197)	Entropy Loss 2.9465 (2.8174)	KLCD_Loss 0.0020 (0.0023)	Learning Rate 0.11736900	Acc@1 38.333 (40.139)	Acc@5 63.000 (64.639)
Epoch: [8][2400/4271]	Time 1.598 (1.559)	Data 0.000 (0.016)	Loss 2.7784 (2.8184)	Entropy Loss 2.7764 (2.8162)	KLCD_Loss 0.0020 (0.0023)	Learning Rate 0.11734019	Acc@1 40.667 (40.167)	Acc@5 66.333 (64.650)
